id,recorded_at,security,total_bid,total_ask,diff_percent,ppl_dominance,total_bid_splits,total_ask_splits,top_bid_qty,top_bid_price,current_bid_price
230,"2026-01-05 12:10:24",RICH.N0000,133765,655454,-390.0000,-19.4000,27,40,33494,42.000000,42.200000
231,"2026-01-05 12:10:24",AFS.N0000,30581,151545,-395.5500,-20.0000,18,27,12000,26.500000,27.100000
232,"2026-01-05 12:10:24",SHOT.N0000,43722,221332,-406.2300,-4.1700,23,25,5270,21.700000,22.000000
233,"2026-01-05 12:10:24",MAL.X0000,1390,7056,-407.6300,47.8300,17,6,1350,40.000000,40.100000
234,"2026-01-05 12:10:24",AAIC.N0000,44696,227043,-407.9700,-4.1700,23,25,2994,75.000000,75.000000
235,"2026-01-05 12:10:24",SIL.N0000,440,2273,-416.5900,9.0900,12,10,300,335.000000,385.000000
236,"2026-01-05 12:10:24",BOGA.N0000,58024,301087,-418.9000,9.5900,40,33,2696,160.000000,162.750000
237,"2026-01-05 12:10:24",AHPL.N0000,26537,141735,-434.1000,-25.7100,13,22,5018,57.100000,60.500000
238,"2026-01-05 12:10:24",ECL.N0000,24836,133766,-438.6000,5.5600,19,17,12196,15.800000,15.900000
239,"2026-01-05 12:10:24",AGST.X0000,11725,63244,-439.3900,27.2700,21,12,31625,10.500000,11.400000
240,"2026-01-05 12:10:24",UAL.N0000,14993,81401,-442.9300,-7.6900,24,28,1266,78.000000,79.500000
241,"2026-01-05 12:10:24",LUMX.N0000,288089,1592206,-452.6800,16.1900,61,44,114830,6.400000,6.600000
242,"2026-01-05 12:10:24",GEST.N0000,1523,8494,-457.7200,-12.0000,11,14,827,212.000000,225.500000
243,"2026-01-05 12:10:24",HNBF.N0000,838002,4697862,-460.6000,-14.6300,105,141,135438,7.900000,8.100000
244,"2026-01-05 12:10:24",DIST.N0000,47168,270231,-472.9100,7.0400,38,33,2900,63.000000,63.200000
245,"2026-01-05 12:10:24",ALUM.N0000,291852,1680740,-475.8900,-43.4200,43,109,51035,21.600000,21.800000
246,"2026-01-05 12:10:24",LGL.N0000,177762,1030373,-479.6400,-21.0500,30,46,25000,76.900000,77.200000
247,"2026-01-05 12:10:24",CHL.N0000,4311,25408,-489.3800,9.6800,17,14,1030,266.000000,270.500000
248,"2026-01-05 12:10:24",PLR.N0000,348293,2073952,-495.4600,-63.7400,33,149,82442,35.000000,35.300000
249,"2026-01-05 12:10:24",DIPD.N0000,158846,959129,-503.8100,14.2900,36,27,50300,63.000000,64.400000
250,"2026-01-05 12:10:24",CIND.N0000,14892,93929,-530.7300,-32.2600,21,41,4073,270.000000,272.750000
251,"2026-01-05 12:10:24",SDF.N0000,15414,98397,-538.3600,25.0000,25,15,5533,41.000000,41.500000
252,"2026-01-05 12:10:24",KPHL.N0000,51828,337554,-551.3000,-39.6200,16,37,15000,10.000000,10.900000
253,"2026-01-05 12:10:24",BRR.N0000,8025,52605,-555.5100,-16.6700,20,28,2050,22.000000,22.200000
254,"2026-01-05 12:10:24",LWL.N0000,79745,535466,-571.4700,-3.8500,25,27,8359,50.000000,52.000000
255,"2026-01-05 12:10:24",STAF.N0000,37839,264872,-600.0000,5.5600,19,17,4697,59.800000,60.000000
256,"2026-01-05 12:10:24",EXT.N0000,51988,368889,-609.5700,-32.0800,18,35,15700,7.000000,7.300000
257,"2026-01-05 12:10:24",CHL.X0000,592,4280,-622.9700,-4.0000,12,13,75,185.750000,209.000000
258,"2026-01-05 12:10:24",MRH.N0000,8514,62842,-638.1000,10.3400,16,13,3100,19.000000,19.600000
259,"2026-01-05 12:10:24",UBC.N0000,138112,1032896,-647.8700,-2.5000,39,41,49802,14.500000,14.700000
260,"2026-01-05 12:10:24",AINS.N0000,3625,27524,-659.2800,11.1100,20,16,1250,33.000000,34.100000
261,"2026-01-05 12:10:24",BUKI.N0000,789,5997,-660.0800,3.7000,14,13,53,1040.000000,1045.000000
262,"2026-01-05 12:10:24",HDFC.N0000,65506,503535,-668.6900,-5.0000,19,21,5967,57.600000,58.000000
263,"2026-01-05 12:10:24",SINH.N0000,98849,761571,-670.4400,18.1800,39,27,17799,10.500000,10.500000
264,"2026-01-05 12:10:24",SMOT.N0000,198,1530,-672.7300,-4.0000,12,13,78,1615.000000,1615.000000
265,"2026-01-05 12:10:24",CDB.N0000,3777,32326,-755.8600,0.0000,13,13,1113,382.000000,382.000000
266,"2026-01-05 12:10:24",SOY.N0000,203,1835,-803.9400,-3.4500,14,15,88,2240.000000,2240.000000
267,"2026-01-05 12:10:24",KHC.N0000,34168,326607,-855.8900,-48.2800,15,43,6362,18.400000,18.600000
268,"2026-01-05 12:10:24",MSL.N0000,789,8101,-926.7400,7.1400,15,13,361,480.250000,495.000000
269,"2026-01-05 12:10:24",REEF.N0000,407175,4185250,-927.8700,-28.6700,51,92,147229,4.000000,4.300000
270,"2026-01-05 12:10:24",CFLB.N0000,5447,58405,-972.2400,25.7100,22,13,260,78.100000,78.500000
271,"2026-01-05 12:10:24",MBSL.N0000,174208,1869815,-973.3200,18.9200,44,30,46355,11.500000,11.600000
272,"2026-01-05 12:10:24",BBH.N0000,11900,134337,-1028.8800,-12.2000,18,23,5989,24.000000,24.600000
273,"2026-01-05 12:10:24",PEG.N0000,4867,54953,-1029.0900,-16.6700,15,21,1500,45.100000,46.400000
274,"2026-01-05 12:10:24",ETWO.N0000,7597,97052,-1177.5000,-17.6500,14,20,820,74.200000,77.100000
275,"2026-01-05 12:10:24",RWSL.N0000,76293,987833,-1194.7900,17.8600,33,23,27380,25.000000,25.400000
276,"2026-01-05 12:10:24",PARQ.N0000,36695,490455,-1236.5700,-20.7500,21,32,5866,93.000000,95.500000
277,"2026-01-05 12:10:24",LVEN.N0000,5440,77381,-1322.4400,-11.1100,12,15,6460,70.300000,70.400000
278,"2026-01-05 12:10:24",TRAN.N0000,5202,75601,-1353.3100,9.0900,18,15,2098,58.000000,58.500000
279,"2026-01-05 12:10:24",SERV.N0000,156272,2528263,-1517.8600,-15.2500,25,34,46071,21.000000,21.200000
280,"2026-01-05 12:10:24",HSIG.N0000,9333,155964,-1571.1000,2.5600,20,19,1000,97.300000,98.700000
281,"2026-01-05 12:10:24",ASHO.N0000,246,4309,-1651.6300,-10.3400,13,16,38,3865.000000,3924.000000
282,"2026-01-05 12:10:24",PKME.N0000,23816,599211,-2416.0000,21.7400,42,27,3865,150.000000,153.250000
283,"2026-01-05 12:10:24",SPEN.N0000,10970,338227,-2983.2000,33.3300,28,14,3324,155.000000,155.250000
284,"2026-01-05 12:10:24",MHDL.N0000,10588,777893,-7246.9300,-30.0000,14,26,5000,6.400000,6.600000
